date,provider,account_id,service,resource_id,resource_name,resource_type,region,availability_zone,environment,team,project,instance_type,usage_hours,avg_cpu_utilization,storage_gb,usage_quantity,usage_unit,currency,list_cost,discount,cost,billing_period_start,billing_period_end,tags
2026-06-12,AWS,aws-prod-001,S3,s3-backups,Backup Storage Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,1800,3.44,GB-month,USD,3.85,0.41,3.44,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-12,AWS,aws-prod-001,S3,s3-logs-archive,Log Archive Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,900,0.39,GB-month,USD,0.44,0.05,0.39,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-12,AWS,aws-prod-001,Lambda,lambda-image-proc,Image Processing Lambda,serverless,us-east-1,,production,Platform,Customer Portal,,0.0,,,0.3,requests,USD,0.34,0.04,0.3,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-12,AWS,aws-prod-001,Lambda,lambda-nightly-etl,Nightly ETL Lambda,serverless,us-east-1,,production,Analytics,Data Pipeline,,0.0,,,0.52,requests,USD,0.58,0.06,0.52,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-12,AWS,aws-prod-001,EC2,i-untagged-01,Untagged Server A,compute,us-east-1,us-east-1a,,,,m5.large,19.8,31.1,,19.8,hours,USD,3.58,0.38,3.2,2026-06-01,2026-06-30,
2026-06-12,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,16.9,26.2,,16.9,hours,USD,1.0,0.11,0.89,2026-06-01,2026-06-30,
2026-06-12,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,21.3,69.7,,21.3,hours,USD,5.12,0.55,4.57,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-12,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,60.8,,6.06,requests,USD,6.79,0.73,6.06,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-12,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.31,GB-month,USD,1.47,0.16,1.31,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-12,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,3.2,,24.0,hours,USD,10.49,1.12,9.37,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=staging
2026-06-12,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,6.4,,24.0,hours,USD,2.79,0.3,2.49,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=development
2026-06-12,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,22.2,24.4,,22.2,hours,USD,5.34,0.57,4.77,2026-06-01,2026-06-30,team=Security;project=Compliance;environment=production
2026-06-12,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,24.0,45.9,,24.0,hours,USD,10.75,1.15,9.6,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-12,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,22.2,21.0,,22.2,hours,USD,10.54,1.13,9.41,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-12,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,1.72,GB-month,USD,1.93,0.21,1.72,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-12,GCP,gcp-prod-project,BigQuery,bq-analytics,BigQuery Analytics,database,us-central1,,production,Analytics,Customer Analytics,,0.0,47.9,,2.71,requests,USD,3.04,0.33,2.71,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-12,GCP,gcp-prod-project,Compute Engine,gce-dev-old-01,Old Dev Instance,compute,asia-east1,,development,ML,AI Platform,n2-standard-4,24.0,1.8,,24.0,hours,USD,5.77,0.62,5.15,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=development
2026-06-12,GCP,gcp-prod-project,Compute Engine,gce-low-util-api,Low Util API Server,compute,europe-west1,,staging,Platform,Customer Portal,n2-standard-4,24.0,8.6,,24.0,hours,USD,5.79,0.62,5.17,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=staging
2026-06-12,AWS,aws-prod-001,EC2,i-apac-prod-01,APAC Production Server,compute,ap-southeast-1,ap-southeast-1a,production,Platform,Customer Portal,m5.xlarge,23.4,39.6,,23.4,hours,USD,6.89,0.74,6.15,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,EC2,i-prod-web-01,Production Web Server 1,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,21.4,43.8,,21.4,hours,USD,2.41,0.26,2.15,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,EC2,i-prod-web-02,Production Web Server 2,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,23.5,59.1,,23.5,hours,USD,2.27,0.24,2.03,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,EC2,i-prod-api-01,API Gateway Server,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.xlarge,20.7,65.7,,20.7,hours,USD,4.79,0.51,4.28,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,RDS,db-prod-main,Primary Production DB,database,us-east-1,,production,Platform,Customer Portal,db.r5.xlarge,0.0,70.7,,5.98,requests,USD,6.7,0.72,5.98,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,S3,s3-prod-assets,Production Assets Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,2500,0.81,GB-month,USD,0.91,0.1,0.81,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-staging-002,EC2,i-staging-test,Staging Test Instance,compute,us-east-1,us-east-1a,staging,Platform,Customer Portal,m5.large,24.0,3.9,,24.0,hours,USD,2.55,0.27,2.28,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=staging
2026-06-13,AWS,aws-prod-001,EC2,i-old-batch-job,Legacy Batch Processor,compute,us-west-2,us-west-2a,production,Analytics,Data Pipeline,c5.4xlarge,24.0,3.1,,24.0,hours,USD,19.42,2.08,17.34,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-13,AWS,aws-prod-001,RDS,db-legacy-archive,Legacy Archive DB,database,us-east-1,,production,Analytics,Data Pipeline,db.t3.medium,0.0,1.0,,1.92,requests,USD,2.15,0.23,1.92,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-13,AWS,aws-prod-001,EC2,i-analytics-01,Analytics Server,compute,us-west-2,us-west-2a,production,Analytics,Customer Analytics,m5.2xlarge,23.9,15.8,,23.9,hours,USD,9.21,0.99,8.22,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-13,AWS,aws-prod-001,RDS,db-reporting,Reporting Database,database,us-east-1,,production,Analytics,Customer Analytics,db.m5.large,0.0,20.4,,3.78,requests,USD,4.23,0.45,3.78,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-13,AWS,aws-dev-003,EC2,i-dev-sandbox,Developer Sandbox,compute,us-east-1,us-east-1a,development,Platform,Customer Portal,t3.medium,24.0,17.0,,24.0,hours,USD,0.1,0.01,0.09,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=development
2026-06-13,AWS,aws-dev-003,EC2,i-dev-ml-test,ML Dev Testing Node,compute,us-west-2,us-west-2a,development,ML,AI Platform,m5.xlarge,24.0,7.7,,24.0,hours,USD,0.46,0.05,0.41,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=development
2026-06-13,AWS,aws-prod-001,S3,s3-backups,Backup Storage Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,1800,3.54,GB-month,USD,3.96,0.42,3.54,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,S3,s3-logs-archive,Log Archive Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,900,0.38,GB-month,USD,0.43,0.05,0.38,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,Lambda,lambda-image-proc,Image Processing Lambda,serverless,us-east-1,,production,Platform,Customer Portal,,0.0,,,0.32,requests,USD,0.36,0.04,0.32,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,AWS,aws-prod-001,Lambda,lambda-nightly-etl,Nightly ETL Lambda,serverless,us-east-1,,production,Analytics,Data Pipeline,,0.0,,,0.55,requests,USD,0.62,0.07,0.55,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-13,AWS,aws-prod-001,EC2,i-untagged-01,Untagged Server A,compute,us-east-1,us-east-1a,,,,m5.large,11.8,54.2,,11.8,hours,USD,3.95,0.42,3.53,2026-06-01,2026-06-30,
2026-06-13,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,15.8,28.4,,15.8,hours,USD,0.96,0.1,0.86,2026-06-01,2026-06-30,
2026-06-13,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,21.3,46.9,,21.3,hours,USD,5.75,0.62,5.13,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,61.0,,5.93,requests,USD,6.64,0.71,5.93,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-13,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.26,GB-month,USD,1.41,0.15,1.26,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-13,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,2.8,,24.0,hours,USD,11.97,1.28,10.69,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=staging
2026-06-13,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,15.0,,24.0,hours,USD,0.26,0.03,0.23,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=development
2026-06-13,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,23.4,21.8,,23.4,hours,USD,5.2,0.56,4.64,2026-06-01,2026-06-30,team=Security;project=Compliance;environment=production
2026-06-13,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,21.0,60.5,,21.0,hours,USD,10.85,1.16,9.69,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-13,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,22.8,23.8,,22.8,hours,USD,11.73,1.26,10.47,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-13,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,1.88,GB-month,USD,2.11,0.23,1.88,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-13,GCP,gcp-prod-project,BigQuery,bq-analytics,BigQuery Analytics,database,us-central1,,production,Analytics,Customer Analytics,,0.0,71.6,,2.4,requests,USD,2.69,0.29,2.4,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-13,GCP,gcp-prod-project,Compute Engine,gce-dev-old-01,Old Dev Instance,compute,asia-east1,,development,ML,AI Platform,n2-standard-4,24.0,3.1,,24.0,hours,USD,5.25,0.56,4.69,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=development
2026-06-13,GCP,gcp-prod-project,Compute Engine,gce-low-util-api,Low Util API Server,compute,europe-west1,,staging,Platform,Customer Portal,n2-standard-4,24.0,13.1,,24.0,hours,USD,5.88,0.63,5.25,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=staging
2026-06-13,AWS,aws-prod-001,EC2,i-apac-prod-01,APAC Production Server,compute,ap-southeast-1,ap-southeast-1a,production,Platform,Customer Portal,m5.xlarge,20.3,67.6,,20.3,hours,USD,6.71,0.72,5.99,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,EC2,i-prod-web-01,Production Web Server 1,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,23.9,46.2,,23.9,hours,USD,2.26,0.24,2.02,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,EC2,i-prod-web-02,Production Web Server 2,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,22.6,45.6,,22.6,hours,USD,2.4,0.26,2.14,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,EC2,i-prod-api-01,API Gateway Server,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.xlarge,21.8,46.0,,21.8,hours,USD,5.11,0.55,4.56,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,RDS,db-prod-main,Primary Production DB,database,us-east-1,,production,Platform,Customer Portal,db.r5.xlarge,0.0,53.2,,6.57,requests,USD,7.36,0.79,6.57,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,S3,s3-prod-assets,Production Assets Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,2500,0.82,GB-month,USD,0.92,0.1,0.82,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-staging-002,EC2,i-staging-test,Staging Test Instance,compute,us-east-1,us-east-1a,staging,Platform,Customer Portal,m5.large,24.0,1.0,,24.0,hours,USD,2.43,0.26,2.17,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=staging
2026-06-14,AWS,aws-prod-001,EC2,i-old-batch-job,Legacy Batch Processor,compute,us-west-2,us-west-2a,production,Analytics,Data Pipeline,c5.4xlarge,24.0,3.1,,24.0,hours,USD,17.37,1.86,15.51,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-14,AWS,aws-prod-001,RDS,db-legacy-archive,Legacy Archive DB,database,us-east-1,,production,Analytics,Data Pipeline,db.t3.medium,0.0,2.1,,1.88,requests,USD,2.11,0.23,1.88,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-14,AWS,aws-prod-001,EC2,i-analytics-01,Analytics Server,compute,us-west-2,us-west-2a,production,Analytics,Customer Analytics,m5.2xlarge,22.2,15.0,,22.2,hours,USD,9.9,1.06,8.84,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-14,AWS,aws-prod-001,RDS,db-reporting,Reporting Database,database,us-east-1,,production,Analytics,Customer Analytics,db.m5.large,0.0,23.0,,3.61,requests,USD,4.04,0.43,3.61,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-14,AWS,aws-dev-003,EC2,i-dev-sandbox,Developer Sandbox,compute,us-east-1,us-east-1a,development,Platform,Customer Portal,t3.medium,24.0,12.6,,24.0,hours,USD,0.1,0.01,0.09,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=development
2026-06-14,AWS,aws-dev-003,EC2,i-dev-ml-test,ML Dev Testing Node,compute,us-west-2,us-west-2a,development,ML,AI Platform,m5.xlarge,24.0,15.1,,24.0,hours,USD,0.5,0.05,0.45,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=development
2026-06-14,AWS,aws-prod-001,S3,s3-backups,Backup Storage Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,1800,3.54,GB-month,USD,3.96,0.42,3.54,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,S3,s3-logs-archive,Log Archive Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,900,0.38,GB-month,USD,0.43,0.05,0.38,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,Lambda,lambda-image-proc,Image Processing Lambda,serverless,us-east-1,,production,Platform,Customer Portal,,0.0,,,0.3,requests,USD,0.34,0.04,0.3,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,AWS,aws-prod-001,Lambda,lambda-nightly-etl,Nightly ETL Lambda,serverless,us-east-1,,production,Analytics,Data Pipeline,,0.0,,,0.51,requests,USD,0.57,0.06,0.51,2026-06-01,2026-06-30,team=Analytics;project=Data Pipeline;environment=production
2026-06-14,AWS,aws-prod-001,EC2,i-untagged-01,Untagged Server A,compute,us-east-1,us-east-1a,,,,m5.large,18.7,41.8,,18.7,hours,USD,3.7,0.4,3.3,2026-06-01,2026-06-30,
2026-06-14,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,20.0,44.7,,20.0,hours,USD,0.97,0.1,0.87,2026-06-01,2026-06-30,
2026-06-14,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,20.9,63.8,,20.9,hours,USD,5.42,0.58,4.84,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,66.2,,6.12,requests,USD,6.85,0.73,6.12,2026-06-01,2026-06-30,team=Platform;project=Customer Portal;environment=production
2026-06-14,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.2,GB-month,USD,1.34,0.14,1.2,2026-06-01,2026-06-30,team=Analytics;project=Customer Analytics;environment=production
2026-06-14,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,2.6,,24.0,hours,USD,11.49,1.23,10.26,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=staging
2026-06-14,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,5.7,,24.0,hours,USD,0.26,0.03,0.23,2026-06-01,2026-06-30,team=DevOps;project=Infrastructure;environment=development
2026-06-14,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,23.4,16.8,,23.4,hours,USD,5.77,0.62,5.15,2026-06-01,2026-06-30,team=Security;project=Compliance;environment=production
2026-06-14,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,22.4,41.6,,22.4,hours,USD,10.57,1.13,9.44,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-14,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,22.8,27.1,,22.8,hours,USD,11.05,1.18,9.87,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
2026-06-14,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,1.95,GB-month,USD,2.18,0.23,1.95,2026-06-01,2026-06-30,team=ML;project=AI Platform;environment=production
