date,provider,account_id,region,availability_zone,environment,team,department,project,tags,service,resource_id,resource_name,resource_type,instance_type,usage_quantity,usage_unit,usage_hours,avg_cpu_utilization,storage_gb,currency,cost,list_cost,discount,billing_period_start,billing_period_end
2026-06-26,Azure,a444434d-6806-4b63-b62d-c8995db7e781,centralindia,centralindia-az2,prod,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=prod;department=Marketing,Azure Kubernetes Service,/subscriptions/cbd300ce/vm-7d52b7c3,log-aggregator-051,Container,B2s,10.2,vCPU-hours,10.2,70.67,0.0,USD,0.3652,0.5,0.1348,2026-06-01,2026-06-30
2026-06-26,Azure,8b57e4fc-c9c4-4237-9b82-4c618bc4be50,centralindia,centralindia-az1,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,Cosmos DB,/subscriptions/30f3d8c0/vm-92b0938f,security-scanner-077,Database,D2s_v5,19.2,hours,19.2,68.19,0.0,USD,1.7082,1.809,0.1008,2026-06-01,2026-06-30
2026-06-26,AWS,622524651020,us-east-1,us-east-1c,test,DevOps,Engineering,Internal Tools,team=DevOps;project=Internal Tools;environment=test;department=Engineering,S3,i-a097db097e8a4e459,security-scanner-000,Storage,gp3,1226.16,GB-month,23.82,8.89,1226.16,USD,0.7435,0.9335,0.19,2026-06-01,2026-06-30
2026-06-26,Azure,3e63c5fd-ca33-43c3-896f-e3aeedb1927b,eastus,eastus-az2,prod,,,,,Azure Kubernetes Service,/subscriptions/5603783b/vm-6eabada3,prod-cache-cluster-013,Container,E8s_v5,18.05,vCPU-hours,18.05,69.99,0.0,USD,7.3307,9.1769,1.8462,2026-06-01,2026-06-30
2026-06-26,AWS,174866852259,ap-southeast-1,ap-southeast-1c,test,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=test;department=Data & Analytics,ECS,i-51723fb05eed41a49,batch-processing-worker-026,Container,c5.2xlarge,24.0,vCPU-hours,24.0,64.6,0.0,USD,6.4979,8.3651,1.8672,2026-06-01,2026-06-30
2026-06-26,AWS,563138741006,eu-central-1,eu-central-1b,staging,,,,,CloudFront,i-be755de083ff453da,staging-web-01-038,Network,t3.large,10175.15,GB,23.87,14.09,0.0,USD,699.8386,725.6705,25.8319,2026-06-01,2026-06-30
2026-06-26,Azure,f9b259fd-92c9-4ed4-81ba-a6c7d70a00f7,westus2,westus2-az2,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,Blob Storage,/subscriptions/ca15ff9b/vm-8a2b520f,test-runner-01-071,Storage,StandardSSD,11496.69,GB-month,13.77,35.6,11496.69,USD,29.2864,41.1992,11.9128,2026-06-01,2026-06-30
2026-06-26,AWS,188080452706,us-east-1,us-east-1c,dev,Finance,,Reporting,team=Finance;project=Reporting;environment=dev,RDS,i-753f5604479644d59,dev-test-server-010,Database,m5.2xlarge,10.15,hours,10.15,57.98,0.0,USD,3.3283,3.9053,0.577,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-142213,europe-west1,europe-west1a,dev,Engineering,Engineering,Customer API,team=Engineering;project=Customer API;environment=dev;department=Engineering,GKE,gcp-8b5116dffeb0,data-lake-ingest-043,Container,e2-small,15.35,vCPU-hours,15.35,60.75,0.0,USD,0.4295,0.5,0.0705,2026-06-01,2026-06-30
2026-06-26,Azure,e3ef33a4-835b-483a-8224-693c4172b674,southeastasia,southeastasia-az2,dev,DevOps,Engineering,Dev Platform,team=DevOps;project=Dev Platform;environment=dev;department=Engineering,Azure SQL Database,/subscriptions/0c57e052/vm-6955a712,batch-processing-worker-030,Database,D4as_v5,22.07,hours,22.07,6.08,0.0,USD,2.9774,4.1382,1.1608,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-923927,europe-west1,europe-west1b,staging,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=staging;department=Data & Analytics,Cloud Load Balancing,gcp-ceef2a48d009,staging-api-02-029,Network,n2-highmem-8,8487.04,GB,10.51,15.0,0.0,USD,439.9341,539.1068,99.1727,2026-06-01,2026-06-30
2026-06-26,AWS,214547351220,eu-west-1,eu-west-1b,dev,Security,,Backup Platform,team=Security;project=Backup Platform;environment=dev,ECS,i-69321e40162b4eabb,dev-db-scratch-068,Container,r5.large,16.44,vCPU-hours,16.44,59.31,0.0,USD,1.6526,2.159,0.5064,2026-06-01,2026-06-30
2026-06-26,AWS,969508288813,ap-southeast-1,ap-southeast-1a,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Lambda,i-00521575d70e4c778,prod-web-gateway-052,Serverless,serverless,1640809.0,requests,0.0,56.62,0.0,USD,81.8572,106.0766,24.2194,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-578975,europe-west4,europe-west4b,staging,,,Reporting,project=Reporting;environment=staging,BigQuery,gcp-bd70e355a067,recommendation-worker-074,Analytics,n2-standard-4,22.29,vCPU-hours,22.29,8.53,0.0,USD,5.0243,5.0714,0.0471,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-266071,asia-south1,asia-south1c,staging,Data,Data & Analytics,Reporting,team=Data;project=Reporting;environment=staging;department=Data & Analytics,Cloud Functions,gcp-fb0dd8016a19,staging-cache-072,Serverless,serverless,2355515.0,requests,22.86,22.19,0.0,USD,168.4603,177.3181,8.8578,2026-06-01,2026-06-30
2026-06-26,Azure,3047d5bb-40d6-43ff-9983-6beb7d68c781,northeurope,northeurope-az2,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cosmos DB,/subscriptions/d66e62a8/vm-28d54a95,analytics-cluster-032,Database,E4s_v5,22.74,hours,22.74,3.74,0.0,USD,5.7059,6.7984,1.0925,2026-06-01,2026-06-30
2026-06-26,AWS,731678373015,us-east-1,us-east-1a,staging,,Engineering,,environment=staging;department=Engineering,EC2,i-63406f6cd8b94a84a,batch-processing-worker-058,Compute,t3.micro,7.39,hours,7.39,63.27,0.0,USD,0.4886,0.5,0.0114,2026-06-01,2026-06-30
2026-06-26,Azure,3c8d6dae-985a-44a1-a5cb-6e1077af40de,westus2,westus2-az2,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,Virtual Machines,/subscriptions/8bb44b80/vm-18217db3,reporting-db-056,Compute,E8s_v5,12.22,hours,12.22,55.95,0.0,USD,4.9171,6.3291,1.412,2026-06-01,2026-06-30
2026-06-26,Azure,624330a1-33a9-45cd-b2f8-72cfab226d38,centralindia,centralindia-az3,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Application Gateway,/subscriptions/cf5303fc/vm-4d54d8a8,analytics-cluster-070,Network,E8s_v5,889.04,GB,6.79,69.47,0.0,USD,72.5145,102.9585,30.444,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-584125,us-central1,us-central1c,prod,,Engineering,Testing Platform,project=Testing Platform;environment=prod;department=Engineering,Cloud Functions,gcp-0444ee81ca7e,prod-web-gateway-041,Serverless,serverless,2416413.0,requests,0.0,61.87,0.0,USD,176.4283,224.2187,47.7904,2026-06-01,2026-06-30
2026-06-26,Azure,2de9516c-bd72-414c-a6a0-9be9574e87de,centralindia,centralindia-az2,prod,Analytics,Data & Analytics,Reporting,team=Analytics;project=Reporting;environment=prod;department=Data & Analytics,Azure SQL Database,/subscriptions/625c7f51/vm-931a75b9,prod-customer-api-054,Database,E4s_v5,19.43,hours,19.43,14.86,0.0,USD,5.2103,5.9677,0.7574,2026-06-01,2026-06-30
2026-06-26,AWS,188559569253,ap-southeast-1,ap-southeast-1a,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Redshift,i-d32d0119587a4ec79,prod-cache-cluster-011,Analytics,c5.xlarge,23.98,vCPU-hours,23.98,3.53,0.0,USD,4.9828,4.999,0.0162,2026-06-01,2026-06-30
2026-06-26,GCP,gcp-proj-556641,europe-west4,europe-west4b,prod,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=prod;department=Finance,Cloud Functions,gcp-7f0da117ae98,log-aggregator-048,Serverless,serverless,4196581.0,requests,0.0,7.84,0.0,USD,297.0502,367.2159,70.1657,2026-06-01,2026-06-30
2026-06-26,AWS,319998677633,us-east-1,us-east-1b,dev,Platform,,,team=Platform;environment=dev,ElastiCache,i-f4ba687a06a3429ba,data-lake-ingest-022,Cache,c5.xlarge,11.32,hours,11.32,51.81,0.0,USD,1.8924,1.9543,0.0619,2026-06-01,2026-06-30
2026-06-27,Azure,d6e93366-318e-48dd-b9a7-5da6f6c31def,westus2,westus2-az3,prod,,,,,Azure Kubernetes Service,/subscriptions/cbade407/vm-91f14de5,prod-web-gateway-035,Container,D4as_v5,23.25,vCPU-hours,23.25,1.25,0.0,USD,3.9781,5.0277,1.0496,2026-06-01,2026-06-30
2026-06-27,AWS,608002483225,eu-central-1,eu-central-1a,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,EBS,i-4a797322816946efb,staging-web-01-006,Storage,gp3,3797.4,GB-month,23.78,17.5,3797.4,USD,7.7155,10.4091,2.6936,2026-06-01,2026-06-30
2026-06-27,Azure,524d5f94-1bb6-46ff-ba1a-12a9e170902f,southeastasia,southeastasia-az1,prod,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=prod;department=Finance,Application Gateway,/subscriptions/df308220/vm-e7c76ea2,analytics-cluster-069,Network,D2s_v5,5305.1,GB,15.67,46.46,0.0,USD,361.2973,472.1787,110.8814,2026-06-01,2026-06-30
2026-06-27,AWS,198503450940,eu-central-1,eu-central-1b,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,ElastiCache,i-c8a1a5c6de1445bc8,payment-db-primary-049,Cache,t3.medium,17.35,hours,17.35,64.54,0.0,USD,0.5757,0.7534,0.1777,2026-06-01,2026-06-30
2026-06-27,Azure,ee54536e-21b0-4d1d-84c9-24e85ac5961b,westus2,westus2-az2,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,Azure Functions,/subscriptions/8413e3ef/vm-5a3f0977,staging-web-01-012,Serverless,serverless,1915462.0,requests,0.0,56.16,0.0,USD,134.8396,181.5024,46.6628,2026-06-01,2026-06-30
2026-06-27,Azure,c0b6a3cf-7c95-472f-8064-1d0b7d5a8df2,westus2,westus2-az1,staging,,,Marketing Platform,project=Marketing Platform;environment=staging,Azure Kubernetes Service,/subscriptions/be6a4e10/vm-4fdf1806,staging-cache-059,Container,E8s_v5,9.71,vCPU-hours,9.71,55.5,0.0,USD,4.5811,4.9355,0.3544,2026-06-01,2026-06-30
2026-06-27,AWS,506568138339,ap-southeast-1,ap-southeast-1a,prod,,,,,ECS,i-13e1d940e79b4a76a,batch-processing-worker-047,Container,t3.medium,12.04,vCPU-hours,12.04,62.84,0.0,USD,0.4673,0.5,0.0327,2026-06-01,2026-06-30
2026-06-27,Azure,38b83f5b-509c-43fb-9eed-a6534d5f2518,southeastasia,southeastasia-az3,staging,Data,Data & Analytics,Data Platform,team=Data;project=Data Platform;environment=staging;department=Data & Analytics,Azure Functions,/subscriptions/f3b14171/vm-912b9ca9,batch-processing-worker-046,Serverless,serverless,5130380.0,requests,0.0,53.49,0.0,USD,291.2798,398.8732,107.5934,2026-06-01,2026-06-30
2026-06-27,AWS,203484341332,us-west-2,us-west-2b,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,DynamoDB,i-62965f184d8f4c80a,analytics-cluster-004,Database,m5.8xlarge,8.34,hours,8.34,10.0,0.0,USD,10.8693,15.3633,4.494,2026-06-01,2026-06-30
2026-06-27,Azure,08a21c13-2610-4b06-b808-6423dd25cc38,northeurope,northeurope-az2,prod,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=prod;department=Security,Cosmos DB,/subscriptions/24302944/vm-9ec665e6,analytics-cluster-042,Database,D4s_v5,20.0,hours,20.0,59.01,0.0,USD,3.5027,3.6787,0.176,2026-06-01,2026-06-30
2026-06-27,AWS,563138741006,eu-central-1,eu-central-1b,staging,,,,,CloudFront,i-be755de083ff453da,staging-web-01-038,Network,t3.large,10559.7,GB,23.94,18.39,0.0,USD,703.7056,1256.3617,552.6561,2026-06-01,2026-06-30
2026-06-27,Azure,f9b259fd-92c9-4ed4-81ba-a6c7d70a00f7,westus2,westus2-az2,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,Blob Storage,/subscriptions/ca15ff9b/vm-8a2b520f,test-runner-01-071,Storage,StandardSSD,11807.79,GB-month,1.82,47.98,11807.79,USD,33.3884,44.5791,11.1907,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-923927,europe-west1,europe-west1b,staging,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=staging;department=Data & Analytics,Cloud Load Balancing,gcp-ceef2a48d009,staging-api-02-029,Network,n2-highmem-8,8769.65,GB,10.58,5.0,0.0,USD,644.4905,842.7122,198.2217,2026-06-01,2026-06-30
2026-06-27,Azure,c2d3e9dd-a195-4fe1-bd0e-e8346d5e6456,centralindia,centralindia-az1,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,Blob Storage,/subscriptions/43660fce/vm-c9a6ca88,dev-sandbox-01-020,Storage,StandardSSD,3724.07,GB-month,23.52,12.78,3724.07,USD,2.2484,2.2576,0.0092,2026-06-01,2026-06-30
2026-06-27,AWS,781047077731,eu-west-1,eu-west-1c,prod,QA,,Dev Platform,team=QA;project=Dev Platform;environment=prod,RDS,i-2435850844344be2a,prod-web-gateway-060,Database,m5.xlarge,13.17,hours,13.17,44.48,0.0,USD,1.9412,2.4667,0.5255,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-608993,asia-southeast1,asia-southeast1a,prod,Analytics,Data & Analytics,Recommendation Engine,team=Analytics;project=Recommendation Engine;environment=prod;department=Data & Analytics,Cloud Storage,gcp-b7f9d12e5897,log-aggregator-003,Storage,standard,3128.26,GB-month,9.71,55.38,3128.26,USD,1.8188,2.1732,0.3544,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-901909,asia-south1,asia-south1c,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cloud Functions,gcp-80faa750494f,staging-api-02-066,Serverless,serverless,5761385.0,requests,0.0,48.93,0.0,USD,183.5098,262.1408,78.631,2026-06-01,2026-06-30
2026-06-27,AWS,622524651020,us-east-1,us-east-1c,test,DevOps,Engineering,,team=DevOps;environment=test;department=Engineering,S3,i-a097db097e8a4e459,security-scanner-000,Storage,gp3,1162.65,GB-month,5.7,5.0,1162.65,USD,0.5894,0.9002,0.3108,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-266071,asia-south1,asia-south1c,staging,Data,Data & Analytics,Reporting,team=Data;project=Reporting;environment=staging;department=Data & Analytics,Cloud Functions,gcp-fb0dd8016a19,staging-cache-072,Serverless,serverless,1168032.0,requests,22.83,11.57,0.0,USD,50.7029,60.0437,9.3408,2026-06-01,2026-06-30
2026-06-27,Azure,30eab877-e7da-4637-9e57-05d0888428ca,eastus,eastus-az1,prod,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=prod;department=Engineering,Application Gateway,/subscriptions/b18f42fa/vm-38ec9887,backup-storage-017,Network,D2as_v5,5223.55,GB,22.52,2.75,0.0,USD,533.5533,560.24,26.6867,2026-06-01,2026-06-30
2026-06-27,AWS,235030135894,ap-southeast-1,ap-southeast-1c,dev,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=dev;department=Operations,ElastiCache,i-ffecab260e2b4e87b,log-aggregator-064,Cache,r5.large,22.58,hours,22.58,8.68,0.0,USD,2.1699,2.8938,0.7239,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-223172,us-central1,us-central1a,staging,Engineering,Engineering,Web Portal,team=Engineering;project=Web Portal;environment=staging;department=Engineering,Cloud Storage,gcp-cd34bd521613,recommendation-worker-073,Storage,standard,2227.86,GB-month,9.99,61.68,2227.86,USD,1.1403,1.4515,0.3112,2026-06-01,2026-06-30
2026-06-27,AWS,406352552364,us-west-2,us-west-2a,dev,,,,,Lambda,i-839496a703ee438ab,dev-db-scratch-023,Serverless,serverless,1649342.0,requests,0.0,59.13,0.0,USD,43.9277,45.2332,1.3055,2026-06-01,2026-06-30
2026-06-27,AWS,110999011248,ap-south-1,ap-south-1b,dev,,Marketing,,environment=dev;department=Marketing,RDS,i-9cdc7aaef0754500a,dev-build-agent-018,Database,t3.large,22.77,hours,22.77,14.48,0.0,USD,1.4187,1.9185,0.4998,2026-06-01,2026-06-30
2026-06-27,GCP,gcp-proj-578975,europe-west4,europe-west4b,staging,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=staging;department=Finance,BigQuery,gcp-bd70e355a067,recommendation-worker-074,Analytics,n2-standard-4,11.17,vCPU-hours,11.17,5.0,0.0,USD,1.7445,2.6913,0.9468,2026-06-01,2026-06-30
2026-06-27,AWS,731678373015,us-east-1,us-east-1a,staging,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=staging;department=Engineering,EC2,i-63406f6cd8b94a84a,batch-processing-worker-058,Compute,t3.micro,5.04,hours,5.04,56.77,0.0,USD,0.4007,0.5,0.0993,2026-06-01,2026-06-30
2026-06-27,AWS,343045499634,us-east-1,us-east-1b,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,EC2,i-8455dcb4768e4553a,batch-processing-worker-002,Compute,t3.micro,18.27,hours,18.27,60.87,0.0,USD,0.3564,0.5,0.1436,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-901909,asia-south1,asia-south1c,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cloud Functions,gcp-80faa750494f,staging-api-02-066,Serverless,serverless,3365959.0,requests,0.0,55.11,0.0,USD,136.5794,160.0631,23.4837,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-233636,asia-southeast1,asia-southeast1c,prod,DevOps,Engineering,Backup Platform,team=DevOps;project=Backup Platform;environment=prod;department=Engineering,Cloud Load Balancing,gcp-16ce608e5737,prod-web-gateway-019,Network,n2-standard-2,8681.94,GB,8.34,65.77,0.0,USD,958.7248,983.2835,24.5587,2026-06-01,2026-06-30
2026-06-28,AWS,235030135894,ap-southeast-1,ap-southeast-1c,dev,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=dev;department=Operations,ElastiCache,i-ffecab260e2b4e87b,log-aggregator-064,Cache,r5.large,23.23,hours,23.23,5.67,0.0,USD,2.328,2.9604,0.6324,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-266071,asia-south1,asia-south1c,staging,Data,Data & Analytics,Reporting,team=Data;project=Reporting;environment=staging;department=Data & Analytics,Cloud Functions,gcp-fb0dd8016a19,staging-cache-072,Serverless,serverless,3147468.0,requests,23.92,2.14,0.0,USD,204.5238,289.2071,84.6833,2026-06-01,2026-06-30
2026-06-28,Azure,d6e93366-318e-48dd-b9a7-5da6f6c31def,westus2,westus2-az3,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Azure Kubernetes Service,/subscriptions/cbade407/vm-91f14de5,prod-web-gateway-035,Container,D4as_v5,22.72,vCPU-hours,22.72,2.64,0.0,USD,4.463,5.0921,0.6291,2026-06-01,2026-06-30
2026-06-28,AWS,546688090938,us-west-2,us-west-2c,prod,Engineering,,,team=Engineering;environment=prod,Redshift,i-8bd44b7d36154db79,prod-core-db-061,Analytics,c5.2xlarge,21.58,vCPU-hours,21.58,7.11,0.0,USD,8.2899,8.4945,0.2046,2026-06-01,2026-06-30
2026-06-28,Azure,3c8d6dae-985a-44a1-a5cb-6e1077af40de,westus2,westus2-az2,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,Virtual Machines,/subscriptions/8bb44b80/vm-18217db3,reporting-db-056,Compute,E8s_v5,5.66,hours,5.66,62.02,0.0,USD,2.4817,2.959,0.4773,2026-06-01,2026-06-30
2026-06-28,AWS,476744275623,eu-west-1,eu-west-1b,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Lambda,i-e82edb5886f744da9,prod-core-db-016,Serverless,serverless,2456593.0,requests,0.0,66.56,0.0,USD,158.3401,175.3295,16.9894,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-399607,europe-west1,europe-west1b,dev,Engineering,,Customer API,team=Engineering;project=Customer API;environment=dev,GKE,gcp-eb8b0bb173a5,dev-test-server-036,Container,n2-highcpu-4,23.51,vCPU-hours,23.51,1.0,0.0,USD,3.1565,3.2963,0.1398,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-945742,us-east1,us-east1c,prod,Analytics,Data & Analytics,Analytics,team=Analytics;project=Analytics;environment=prod;department=Data & Analytics,Compute Engine,gcp-ba75dacf762a,prod-payment-service-031,Compute,n2-standard-16,21.72,hours,21.72,14.19,0.0,USD,15.2481,20.3184,5.0703,2026-06-01,2026-06-30
2026-06-28,GCP,gcp-proj-827659,us-east1,us-east1a,prod,Data,,Analytics,team=Data;project=Analytics;environment=prod,GKE,gcp-1e4f7467ae5f,ml-inference-server-037,Container,n2-highcpu-4,14.64,vCPU-hours,14.64,5.0,0.0,USD,2.4693,2.5695,0.1002,2026-06-01,2026-06-30
2026-06-28,Azure,a444434d-6806-4b63-b62d-c8995db7e781,centralindia,centralindia-az2,prod,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=prod;department=Marketing,Azure Kubernetes Service,/subscriptions/cbd300ce/vm-7d52b7c3,log-aggregator-051,Container,B2s,19.28,vCPU-hours,19.28,57.7,0.0,USD,0.5254,0.7785,0.2531,2026-06-01,2026-06-30
